iso_code,continent,location,date,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,,,,,,,,,,,,,,,,,,,,,
BEL,Europe,Belgium,3/16/2021,,,,,,,,,,,,,,,,,,,,,,10272905,883.134,6.402,51062,4.39,0.072,13.9,tests performed,1318749,890066,429877,,47016,32240,11.34,7.65,3.7,,2772,62.96,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,3/17/2021,,,,,,,,,,,,,,,,,,,,,,10340314,888.929,5.795,52662,4.527,0.074,13.5,tests performed,1366743,929188,438752,,47994,33903,11.75,7.99,3.77,,2915,62.96,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,3/18/2021,,,,,,,,,,,,,,,,,,,,,,10407311,894.688,5.76,54843,4.715,0.075,13.3,tests performed,1442446,987874,455771,,75703,36927,12.4,8.49,3.92,,3175,62.96,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,3/19/2021,,,,,,,,,,,,,,,,,,,,,,10481030,901.026,6.337,57033,4.903,0.076,13.2,tests performed,1510610,1036992,474821,,68164,40189,12.99,8.91,4.08,,3455,62.96,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,3/20/2021,,,,,,,,,,,,,,,,,,,,,,10537640,905.892,4.867,58560,5.034,0.077,13,tests performed,1533214,1057995,476426,,22604,41991,13.18,9.1,4.1,,3610,62.96,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,3/21/2021,,,,,,,,,,,,,,,,,,,,,,10565748,908.309,2.416,59484,5.114,0.077,13,tests performed,1534244,1058490,476966,,1030,41920,13.19,9.1,4.1,,3604,62.96,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,15355.2,11.12,-9.94,1320.044627
BEL,Europe,Belgium,3/22/2021,,,,,,,,,,,,,,,,,,,,,,10623237,913.251,4.942,60687,5.217,0.077,13,tests performed,1567297,1086108,482402,,33053,42223,13.47,9.34,4.15,,3630,62.96,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,3/23/2021,,,,,,,,,,,,,,,,,,,,,,10710751,920.774,7.523,62549,5.377,0.077,13,tests performed,1615565,1128524,488257,,48268,42402,13.89,9.7,4.2,,3645,62.96,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,3/24/2021,,,,,,,,,,,,,,,,,,,,,,10791358,927.704,6.93,64435,5.539,0.077,13,tests performed,1677584,1179863,498943,,62019,44406,14.42,10.14,4.29,,3817,62.96,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,3/25/2021,,,,,,,,,,,,,,,,,,,,,,10873141,934.734,7.031,66547,5.721,0.077,13,tests performed,1757133,1239217,519143,,79549,44955,15.11,10.65,4.46,,3865,62.96,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,3/26/2021,,,,,,,,,,,,,,,,,,,,,,10952288,941.538,6.804,67323,5.788,0.077,13,tests performed,1827600,1289797,539035,,70467,45284,15.71,11.09,4.63,,3893,62.96,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,3/27/2021,,,,,,,,,,,,,,,,,,,,,,11018538,947.234,5.695,68700,5.906,0.078,12.8,tests performed,1850271,1308648,542860,,22671,45294,15.91,11.25,4.67,,3894,62.96,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,3/28/2021,,,,,,,,,,,,,,,,,,,,,,11047280,949.705,2.471,68790,5.914,0.077,13,tests performed,1852743,1310139,543842,,2472,45500,15.93,11.26,4.68,,3912,62.96,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,15152.1,10.79,-8.77,1302.584675
BEL,Europe,Belgium,3/29/2021,,,,,,,,,,,,,,,,,,,,,,11103976,954.579,4.874,68677,5.904,0.078,12.8,tests performed,1876641,1328706,549176,,23898,44192,16.13,11.42,4.72,,3799,70.37,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,3/30/2021,,,,,,,,,,,,,,,,,,,,,,11185724,961.606,7.028,67853,5.833,0.079,12.7,tests performed,1909063,1355313,554997,,32422,41928,16.41,11.65,4.77,,3604,70.37,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,3/31/2021,,,,,,,,,,,,,,,,,,,,,,11259663,967.962,6.356,66901,5.751,0.079,12.7,tests performed,1994247,1429057,566447,,85184,45238,17.14,12.29,4.87,,3889,70.37,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/1/2021,,,,,,,,,,,,,,,,,,,,,,11324077,973.5,5.537,64419,5.538,0.079,12.7,tests performed,2096395,1506209,591484,,102148,48466,18.02,12.95,5.08,,4166,70.37,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/2/2021,,,,,,,,,,,,,,,,,,,,,,11392068,979.345,5.845,62826,5.401,0.08,12.5,tests performed,2179493,1570603,610700,,83098,50270,18.74,13.5,5.25,,4322,70.37,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/3/2021,,,,,,,,,,,,,,,,,,,,,,11438613,983.346,4.001,60011,5.159,0.081,12.3,tests performed,2200519,1590202,612172,,21026,50035,18.92,13.67,5.26,,4301,75.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/4/2021,,,,,,,,,,,,,,,,,,,,,,11462441,985.395,2.048,59309,5.099,0.082,12.2,tests performed,2200746,1590313,612296,,227,49715,18.92,13.67,5.26,,4274,75.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,15157.4,10.63,0.24,1303.040301
BEL,Europe,Belgium,4/5/2021,,,,,,,,,,,,,,,,,,,,,,11484459,987.288,1.893,54355,4.673,0.082,12.2,tests performed,2215549,1602611,614830,,14803,48415,19.05,13.78,5.29,,4162,75.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/6/2021,,,,,,,,,,,,,,,,,,,,,,11532505,991.418,4.13,49540,4.259,0.083,12,tests performed,2262659,1640491,624131,,47110,50514,19.45,14.1,5.37,,4343,75.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/7/2021,,,,,,,,,,,,,,,,,,,,,,11592856,996.606,5.188,47599,4.092,0.086,11.6,tests performed,2310810,1678801,634097,,48151,45223,19.87,14.43,5.45,,3888,75.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/8/2021,,,,,,,,,,,,,,,,,,,,,,11642665,1000.888,4.282,45513,3.913,0.091,11,tests performed,2438372,1789437,651080,,127562,48854,20.96,15.38,5.6,,4200,75.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/9/2021,,,,,,,,,,,,,,,,,,,,,,11691598,1005.095,4.207,42790,3.679,0.095,10.5,tests performed,2573993,1909110,667138,,135621,56357,22.13,16.41,5.74,,4845,75.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/10/2021,,,,,,,,,,,,,,,,,,,,,,11727936,1008.219,3.124,41332,3.553,0.096,10.4,tests performed,2642923,1973943,671300,,68930,63201,22.72,16.97,5.77,,5433,75.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/11/2021,,,,,,,,,,,,,,,,,,,,,,11747526,1009.903,1.684,40726,3.501,0.097,10.3,tests performed,2646988,1977615,671705,,4065,63749,22.76,17,5.77,,5480,75.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,15256.9,10.54,4.71,1311.594045
BEL,Europe,Belgium,4/12/2021,,,,,,,,,,,,,,,,,,,,,,11789430,1013.505,3.602,43567,3.745,0.096,10.4,tests performed,2695975,2017485,680867,,48987,68632,23.18,17.34,5.85,,5900,75.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/13/2021,,,,,,,,,,,,,,,,,,,,,,11843095,1018.119,4.613,44370,3.814,0.099,10.1,tests performed,2768710,2081772,689398,,72735,72293,23.8,17.9,5.93,,6215,75.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/14/2021,,,,,,,,,,,,,,,,,,,,,,11887332,1021.921,3.803,42068,3.616,0.101,9.9,tests performed,2869740,2158054,714149,,101030,79847,24.67,18.55,6.14,,6864,75.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/15/2021,,,,,,,,,,,,,,,,,,,,,,11929327,1025.532,3.61,40952,3.521,0.1,10,tests performed,2981787,2243328,740925,,112047,77631,25.63,19.29,6.37,,6674,75.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/16/2021,,,,,,,,,,,,,,,,,,,,,,11973712,1029.347,3.816,40302,3.465,0.099,10.1,tests performed,3076048,2320163,758352,,94261,71722,26.44,19.95,6.52,,6166,75.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/17/2021,,,,,,,,,,,,,,,,,,,,,,12010201,1032.484,3.137,40324,3.467,0.099,10.1,tests performed,3134335,2372598,764205,,58287,70202,26.95,20.4,6.57,,6035,75.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/18/2021,,,,,,,,,,,,,,,,,,,,,,12030298,1034.212,1.728,40396,3.473,0.098,10.2,tests performed,3140481,2378614,764335,,6146,70499,27,20.45,6.57,,6061,75.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,15336.8,10.44,3.82,1318.46283
BEL,Europe,Belgium,4/19/2021,,,,,,,,,,,,,,,,,,,,,,12074705,1038.029,3.818,40754,3.504,0.098,10.2,tests performed,3201830,2435486,768813,,61349,72265,27.53,20.94,6.61,,6212,60.19,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/20/2021,,,,,,,,,,,,,,,,,,,,,,12132713,1043.016,4.987,41374,3.557,0.097,10.3,tests performed,3252380,2482706,772146,,50550,69096,27.96,21.34,6.64,,5940,60.19,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/21/2021,,,,,,,,,,,,,,,,,,,,,,12182496,1047.296,4.28,42166,3.625,0.097,10.3,tests performed,3344632,2570284,776823,,92252,67842,28.75,22.1,6.68,,5832,60.19,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/22/2021,,,,,,,,,,,,,,,,,,,,,,12230194,1051.396,4.1,42981,3.695,0.095,10.5,tests performed,3441422,2660911,782989,,96790,65662,29.58,22.88,6.73,,5645,60.19,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/23/2021,,,,,,,,,,,,,,,,,,,,,,12281789,1055.832,4.435,44011,3.784,0.093,10.8,tests performed,3513775,2725927,790329,,72353,62532,30.21,23.43,6.79,,5376,60.19,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/24/2021,,,,,,,,,,,,,,,,,,,,,,12320673,1059.175,3.343,44353,3.813,0.09,11.1,tests performed,3560278,2770568,792208,,46503,60849,30.61,23.82,6.81,,5231,60.19,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/25/2021,,,,,,,,,,,,,,,,,,,,,,12341658,1060.979,1.804,44480,3.824,0.089,11.2,tests performed,3566687,2776917,792271,,6409,60887,30.66,23.87,6.81,,5234,60.19,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,15509.5,10.42,8.44,1333.309377
BEL,Europe,Belgium,4/26/2021,,,,,,,,,,,,,,,,,,,,,,12389975,1065.132,4.154,45039,3.872,0.086,11.6,tests performed,3630288,2833415,799379,,63601,61208,31.21,24.36,6.87,,5262,60.19,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/27/2021,,,,,,,,,,,,,,,,,,,,,,12448880,1070.196,5.064,45167,3.883,0.083,12,tests performed,3683609,2872007,814132,,53321,61604,31.67,24.69,7,,5296,60.19,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/28/2021,,,,,,,,,,,,,,,,,,,,,,12503408,1074.884,4.688,45845,3.941,0.079,12.7,tests performed,3778594,2951698,829547,,94985,61995,32.48,25.37,7.13,,5330,60.19,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/29/2021,,,,,,,,,,,,,,,,,,,,,,12558023,1079.579,4.695,46833,4.026,0.077,13,tests performed,3885280,3039743,849560,,106686,63408,33.4,26.13,7.3,,5451,60.19,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,4/30/2021,,,,,,,,,,,,,,,,,,,,,,12615103,1084.486,4.907,47616,4.093,0.074,13.5,tests performed,3967897,3100445,872460,,82617,64875,34.11,26.65,7.5,,5577,60.19,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/1/2021,,,,,,,,,,,,,,,,,,,,,,12652718,1087.72,3.234,47435,4.078,0.072,13.9,tests performed,4015425,3140346,880612,,47528,65021,34.52,27,7.57,,5590,54.63,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/2/2021,,,,,,,,,,,,,,,,,,,,,,12673840,1089.535,1.816,47455,4.08,0.072,13.9,tests performed,4019176,3143944,880784,,3751,64641,34.55,27.03,7.57,,5557,54.63,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,15686.4,10.39,8.73,1348.516987
BEL,Europe,Belgium,5/3/2021,,,,,,,,,,,,,,,,,,,,,,12724040,1093.851,4.316,47724,4.103,0.071,14.1,tests performed,4098293,3210530,895961,,79117,66858,35.23,27.6,7.7,,5748,54.63,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/4/2021,,,,,,,,,,,,,,,,,,,,,,12789901,1099.513,5.662,48717,4.188,0.07,14.3,tests performed,4181822,3278190,915146,,83529,71173,35.95,28.18,7.87,,6119,54.63,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/5/2021,,,,,,,,,,,,,,,,,,,,,,12850630,1104.734,5.221,49603,4.264,0.068,14.7,tests performed,4337096,3362754,989606,,155274,79786,37.28,28.91,8.51,,6859,54.63,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/6/2021,,,,,,,,,,,,,,,,,,,,,,12914238,1110.202,5.468,50888,4.375,0.067,14.9,tests performed,4499333,3451510,1068018,,162237,87722,38.68,29.67,9.18,,7541,54.63,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/7/2021,,,,,,,,,,,,,,,,,,,,,,12978244,1115.704,5.502,51877,4.46,0.066,15.2,tests performed,4655280,3552509,1127493,,155947,98198,40.02,30.54,9.69,,8442,54.63,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/8/2021,,,,,,,,,,,,,,,,,,,,,,13022051,1119.47,3.766,52762,4.536,0.065,15.4,tests performed,4745927,3633415,1138983,,90647,104357,40.8,31.24,9.79,,8971,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/9/2021,,,,,,,,,,,,,,,,,,,,,,13044669,1121.415,1.944,52976,4.554,0.065,15.4,tests performed,4754020,3641362,1139171,,8093,104978,40.87,31.3,9.79,,9025,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,15944.3,10.43,12.85,1370.687946
BEL,Europe,Belgium,5/10/2021,,,,,,,,,,,,,,,,,,,,,,13090618,1125.365,3.95,52368,4.502,0.064,15.6,tests performed,4837829,3720461,1145291,,83809,105648,41.59,31.98,9.85,,9082,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/11/2021,,,,,,,,,,,,,,,,,,,,,,13155990,1130.985,5.62,52298,4.496,0.062,16.1,tests performed,4906939,3779481,1156651,,69110,103588,42.18,32.49,9.94,,8905,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/12/2021,,,,,,,,,,,,,,,,,,,,,,13212872,1135.875,4.89,51749,4.449,0.061,16.4,tests performed,5000579,3844733,1186362,,93640,94783,42.99,33.05,10.2,,8148,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/13/2021,,,,,,,,,,,,,,,,,,,,,,13243001,1138.465,2.59,46966,4.038,0.06,16.7,tests performed,5119831,3883415,1267301,,119252,88643,44.01,33.38,10.89,,7620,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/14/2021,,,,,,,,,,,,,,,,,,,,,,13283638,1141.958,3.493,43628,3.751,0.059,16.9,tests performed,5265597,3925796,1371757,,145766,87188,45.27,33.75,11.79,,7495,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/15/2021,,,,,,,,,,,,,,,,,,,,,,13319730,1145.061,3.103,42526,3.656,0.059,16.9,tests performed,5353806,3958752,1427321,,88209,86840,46.03,34.03,12.27,,7465,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/16/2021,,,,,,,,,,,,,,,,,,,,,,13339690,1146.777,1.716,42146,3.623,0.058,17.2,tests performed,5360003,3961098,1431213,,6197,86569,46.08,34.05,12.3,,7442,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,15993.2,10.32,2.41,1374.891746
BEL,Europe,Belgium,5/17/2021,,,,,,,,,,,,,,,,,,,,,,13381173,1150.343,3.566,41508,3.568,0.058,17.2,tests performed,5469150,4047729,1457308,,109147,90189,47.02,34.8,12.53,,7753,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/18/2021,,,,,,,,,,,,,,,,,,,,,,13455165,1156.704,6.361,42739,3.674,0.058,17.2,tests performed,5602741,4150442,1491280,,133591,99400,48.17,35.68,12.82,,8545,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/19/2021,,,,,,,,,,,,,,,,,,,,,,13519482,1162.233,5.529,43801,3.765,0.057,17.5,tests performed,5744607,4228829,1558980,,141866,106290,49.38,36.35,13.4,,9137,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/20/2021,,,,,,,,,,,,,,,,,,,,,,13579049,1167.354,5.121,48007,4.127,0.056,17.9,tests performed,5891971,4298286,1642271,,147364,110306,50.65,36.95,14.12,,9483,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/21/2021,,,,,,,,,,,,,,,,,,,,,,13634505,1172.121,4.767,50124,4.309,0.056,17.9,tests performed,6020686,4368444,1704548,,128715,107870,51.76,37.55,14.65,,9273,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/22/2021,,,,,,,,,,,,,,,,,,,,,,13674483,1175.558,3.437,50679,4.357,0.055,18.2,tests performed,6109983,4412916,1749952,,89297,108025,52.53,37.94,15.04,,9287,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/23/2021,,,,,,,,,,,,,,,,,,,,,,13696291,1177.433,1.875,50943,4.379,0.054,18.5,tests performed,6119703,4419846,1752796,,9720,108529,52.61,38,15.07,,9330,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,16042.1,10.22,2.47,1379.095545
BEL,Europe,Belgium,5/24/2021,,,,,,,,,,,,,,,,,,,,,,13721379,1179.589,2.157,48601,4.178,0.054,18.5,tests performed,6181960,4446444,1789487,,62257,101830,53.14,38.22,15.38,,8754,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/25/2021,,,,,,,,,,,,,,,,,,,,,,13773092,1184.035,4.446,45418,3.904,0.051,19.6,tests performed,6282231,4506313,1836864,,100271,97070,54.01,38.74,15.79,,8345,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/26/2021,,,,,,,,,,,,,,,,,,,,,,13837367,1189.561,5.526,45412,3.904,0.05,20,tests performed,6405303,4542307,1928991,,123072,94385,55.06,39.05,16.58,,8114,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/27/2021,,,,,,,,,,,,,,,,,,,,,,13892653,1194.313,4.753,44801,3.851,0.048,20.8,tests performed,6545623,4583677,2032319,,140320,93379,56.27,39.4,17.47,,8028,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/28/2021,,,,,,,,,,,,,,,,,,,,,,13946132,1198.911,4.597,44518,3.827,0.047,21.3,tests performed,6658340,4622775,2109769,,112717,91093,57.24,39.74,18.14,,7831,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/29/2021,,,,,,,,,,,,,,,,,,,,,,13983772,1202.147,3.236,44184,3.798,0.047,21.3,tests performed,6749607,4666002,2160254,,91267,91375,58.02,40.11,18.57,,7855,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
BEL,Europe,Belgium,5/30/2021,,,,,,,,,,,,,,,,,,,,,,14004670,1203.943,1.797,44054,3.787,0.046,21.7,tests performed,6761225,4670498,2167512,,11618,91646,58.12,40.15,18.63,,7879,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,16069,10.11,1.37,1381.408065
BEL,Europe,Belgium,5/31/2021,,,,,,,,,,,,,,,,,,,,,,14054668,1208.241,4.298,47613,4.093,0.045,22.2,tests performed,6881891,4736530,2225443,,120666,99990,59.16,40.72,19.13,,8596,50.93,11632334,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,,,,
